key,original,translation,context
ItemInfo_大石剑,"The Big stone sword held in the hand of the hero statue in Chuxiang City, which is not one with the statue, seems destined to be obtained by someone with destiny.",,楚襄城大英雄雕像手中握持的大石剑，和雕像并非一体，似乎冥冥之中注定会由有缘人获得。
ItemInfo_菜刀,"A very common Kitchen knife, almost a must-have for every household.",,很普通的菜刀，几乎家家必备。
ItemInfo_剔骨尖刀,"The blade is light and thin, often used to dismember livestock.",,刀刃轻薄，常用其来肢解家畜。
ItemInfo_砍柴刀,A Short blade used for chopping wood.,,用来砍柴的短刀。
ItemInfo_大砍刀,"A common Big blade, ordinary households use it to chop wood for Lumbering.",,一把普通的大砍刀，平常人家用它来伐木砍柴。
ItemInfo_砍山刀,"A big knife favored by rural bandits, it is heavy to cast but has a lot of Power when swung.",,多为乡野山贼喜爱的大刀，铸造的笨重但挥舞起来颇有威力。
ItemInfo_九环刀,"There are nine iron rings on the back of the knife, which will make a sound during battle, disturbing people's minds.",,刀背处上有九个铁环，战斗之时会发出鸣响，扰人心神。
ItemInfo_宣花斧,"The blade is like a knife, and the end is like a spear. Muscular, capable of breaking gold and stone.",,刃如刀，端似枪。势大力沉，可断金石。
ItemInfo_碎宇刀,"Rumored to be a sharp blade that can cut through space, its edge is extremely sharp, and it can pass through with a blow.",,传闻可斩破空间的利刃，其锋极利，吹毛得过。
ItemInfo_冷艳锯,"It is said to be the Weapon used by Guan Er, weighing 82 catties, with great Power, and it is difficult for those without Herculean strength to control.",,相传为关二爷所用武器，重82斤，威力巨大，非天生神力者难以驾驭。
ItemInfo_绣春刀,"The knife body is slightly smaller than the general waist knife, but it has a curvature, which is convenient for chopping.",,刀身比一般腰刀略小，但有弧度，便于劈砍。
ItemInfo_太乙刀,"The blade is arc-shaped, which can control the moves and catch people off guard.",,刀刃为圆弧形，可控制招术，出其不意。
ItemInfo_修罗刀,"It was cast with the fresh blood of a hundred people, and countless resentful souls are attached to it, and the evil spirit is extremely heavy.",,饮百人鲜血得以铸成，有无数冤魂附于其中，煞气极重。
ItemInfo_绿露刀,"The knife body is only as long as a small arm, with a curved hook at the head, soaked in Toxic all year round, and the Open wound will fester in a moment if it is scratched by it.",,刀身只有小臂长短，头带弯钩，常年在毒物中浸泡，被它划过，伤口片刻便会溃烂。
ItemInfo_玄铁菜刀,"A Kitchen knife made of black iron, extremely sharp, but very prone to rust, so take care of it.",,使用玄铁打造的菜刀，锋利异常，但却极容易生锈，要小心保养。
ItemInfo_大夏龙雀,"It is said to be a giant blade cast by ancient gods, with dragon and snake patterns, exquisitely made, and extremely sharp.",,相传为上古神灵所铸巨刃，以龙蛇为纹，制作精巧，锋利无比。
ItemInfo_犬神刀,"It is said to be an ancient evil blade, with infinite Power, and it cuts things like chaff.",,相传为上古邪刀，威力无穷，斩物如屑。
ItemInfo_龙牙刀,"It is said to be an ancient evil blade, with a hint of black aura in the blade, causing great chaos every time it appears.",,相传为上古邪刃，刃中隐有黑气，每次现世便会天下大乱。
ItemInfo_昆吾,"A knife forged from Kunwu stone, it is extremely hard, capable of cutting jade like mud.",,昆吾石冶炼成铁锻造的刀，其坚无比，削玉如泥。
ItemInfo_应龙,"Named after the divine dragon, the tail of the knife resembles a dragon's head, it is said that its power can match thousands of enemies.",,冠以神龙之名，刀尾形似龙首，相传威力可以一敌万。
ItemInfo_刑天,"Named after the ancient evil god, it resembles a giant axe, capable of absorbing the essence of the enemy for its own use, it is a sinister weapon that everyone avoids.",,冠以上古邪神之名，形似巨斧，能取敌方精华为己所用，乃是人人避之不及的邪门兵刃。
ItemInfo_红缨枪,A brand new sharp Red spear.,,一支崭新尖锐的红缨枪。
ItemInfo_梅花枪,"The power penetrates the spear tip, unpredictable. It has the momentum of a dragon coming out of a spear and the stars moving.",,力贯枪尖，变幻莫测。颇具枪出如龙，斗转星移之势。
ItemInfo_雁翅枪,"The spearhead has wings on both sides, resembling goose wings.",,枪头两侧有双翼，形似雁翅。
ItemInfo_钢叉,"A sharp Trident, can be used for hunting.",,尖锐的钢叉，可用来狩猎。
ItemInfo_木枪,"A very light wooden long spear, can be used for self-defense, it is a beginner's weapon for practicing spear techniques.",,很轻的木制长枪，能用来防身，是练习枪法的初级武器。
ItemInfo_蛇矛枪,"The spearhead is like a coiled snake, the spear tip is sharp, and the penetration power is extremely strong.",,枪头如蛇身盘旋，枪尖锐利，穿透力极强。
ItemInfo_混铁枪,"The upper end of the spear shaft has a bull horn hook, which can cause double critical damage to the target.",,枪杆上端有牛角钩刺，可对目标造成二重暴击。
ItemInfo_牛角叉,"The spearhead is a trident, one long and two short.",,枪头一体为三尖，一长两短。
ItemInfo_梨花枪,"The spear used by General Yang during his lifetime, engraved with eight fearless small characters ""Drive out the barbarians and restore the mountains and rivers"".",,杨将军生前所用之枪，上面镌刻“驱除胡虏光复河山”八个铁骨铮铮的小字。
ItemInfo_霸王枪,"Made of pure steel, weighing ninety-nine and eighty-one catties, it is said to be the weapon used by the King of Western Chu, not everyone can wield it.",,由纯钢打造而成，重九九八十一斤，相传是西楚霸王所用兵器，绝非一般人可以挥舞。
ItemInfo_沥泉枪,"Ye Pengju's spear, one foot and eight feet long, it is said to be transformed by a spirit snake, capable of stirring rivers.",,叶鹏举的佩枪，长一丈八尺，相传为灵蛇所化，可以搅动江河。
ItemInfo_句芒,"At the beginning of spring, the spear's aura is a hundred miles long, hence it is named after the god of spring in mythology.",,春之始发，枪气以百里为线，故以神话中的春神命名。
ItemInfo_勾陈,"It is said to be a weapon used by the ancient war god, shaped like a square sky painting halberd, it can stab and chop, flexible and changeable.",,相传为上古战神所用兵器，形制为方天画戟，可刺可劈，灵活多变。
ItemInfo_混沌,"This spear contains ten kinds of weapons, can flexibly respond to various situations, just like before the creation of the world, everything is mixed into one.",,此枪内藏十种兵器，可灵活应对各种情况，正如开天辟地之前，万物混为一体。
ItemInfo_烧火棍,"A Wooden stick burned red by charcoal fire, can be used for lighting.",,被炭火烧红的木棍，可用来照亮。
ItemInfo_木棍,"A solid Wooden stick made of wood, the surface is uneven.",,木材制作的实心木棍，表面凹凸不平。
ItemInfo_木杵,"A solid Wooden hammer made of wood, the surface is smooth.",,木材制作的实心木杵，表面光滑。
ItemInfo_竹竿,"A hollow Bamboo stick made of bamboo, thin and long.",,竹子制作的空心竹竿，又细又长。
ItemInfo_短棒,"A solid Short stick made of wood, easy to carry.",,木材制作的实心短棒，携带方便。
ItemInfo_镔铁杖,"A solid iron stick, sinking in two buckets of water.",,实心铁棍，两桶水沉。
ItemInfo_齐眉棍,"Made according to body weight, equal to the eyebrows, the stick body has a certain toughness.",,体重而作，上与眉齐，棍身有一定韧性。
ItemInfo_青竹杖,"Emerald green and slender, hard texture.",,翠绿修长，质地坚硬。
ItemInfo_长弓,"A long-range weapon with great power and long range, used as a long-range killing weapon in the battlefield.",,威力大、射程远的远射兵器，在战阵中作为远程杀伤武器使用。
ItemInfo_盘龙棍,"The stick body has dragon scale carvings, the dragon head and dragon tail at both ends are of different lengths, with great power.",,棍身有龙鳞雕刻，龙首龙尾两端长短各异，威力巨大。
ItemInfo_齐天棍,"The whole body is golden, with red patterns engraved on it. No one can match its maximum power.",,通体金黄，上刻红纹。最大威力无人能敌。
ItemInfo_囚龙柱,"The whole body is dark purple, the dragon head is respected, and the power is unmatched.",,通体乌紫，龙首为尊，威力无可匹敌。
ItemInfo_烛阴,"The moves are unexpected and unpredictable, just like the candle dragon in the clouds.",,招数出其不意，变幻莫测，宛如云中烛龙。
ItemInfo_穷奇,"It has the name of an ancient fierce beast, and has the momentum of one man holding the pass, and ten thousand men cannot open it.",,有上古凶兽威名，有一夫当关，万夫莫开之气势。
ItemInfo_亮银锤,"A pair of war hammers made of pure silver, each weighing tens of pounds, causing great damage when swung.",,一对纯银打造的战锤，每一只都有数十斤重，挥舞起来杀伤力极大。
ItemInfo_大铁锤,"Wang Dachui's handy hammer, whether used for forging weapons or hitting other things, is very useful.",,王大锤趁手的铁锤，不管是用来锻打武器还是用来敲打别的东西都很好用。
ItemInfo_蒲扇,"A common Cattail fan, can be used to cool down, extinguish fire, and banish mosquitoes.",,一把普通蒲扇，可用来降热祛火，驱赶蚊虫。
ItemInfo_折扇,"A plain paper Folding fan, with silver powder on it, the fan surface emits silver light, shining brightly.",,素纸折扇，上有银粉，扇面泛银光，熠熠生辉。
ItemInfo_鹅羽扇,"A fan made of white Goose feathers, the color is like snow, and the touch is soft.",,白色鹅毛编制的羽扇，颜色似雪，触感柔软。
ItemInfo_铁骨扇,"The fan surface is dark purple silk cloth, and the fan bone is sharp and hard.",,扇面为暗紫绢布，扇骨锋利坚硬。
ItemInfo_团扇,"A Round fan made of cotton, semi-transparent and snow-white.",,棉布制成的团扇，半透明雪白色。
ItemInfo_绢宫扇,"A fan with a real Danqing pattern, the ink is poisonous.",,实丹青图样的扇子，墨中有毒。
ItemInfo_雕翎扇,"A fan made of green Bird feathers, the color is like jade, and the touch is soft.",,青绿雕翎编制的羽扇，颜色似玉，触感柔软。
ItemInfo_留香扇,"A high-quality satin fan, with a fragrant scent.",,上等缎面编制的扇子，带有阵阵香气。
ItemInfo_西江月,"Cold iron as the edge, hardwood as the bone, ingenious machinery.",,寒铁为边，硬木为骨，机关巧妙。
ItemInfo_满江红,"Made from blood-stained red silk and woven with golden needles, the fan bone is wrapped in silver thread.",,被血浸染的红绸制成，由金针相织，扇骨环有银丝。
ItemInfo_破阵子,"A fan made from Lengjin paper and Steel, it has a certain amount of Attack power.",,冷金笺与精钢打造的扇子，具有一定攻击力。
ItemInfo_定风波,"A fan made entirely of steel, it can only unleash its Power when the user is Upwind.",,纯钢制造的扇子，使用者得心应手才会发挥出威力。
ItemInfo_浪淘沙,"Waves Scouring the Sands teaches the art of using softness to overcome hardness, making it unpredictable.",,浪淘沙讲以柔克刚之妙门，令人防不胜防。
ItemInfo_卜算子,"The edges are sharp, just like a sword.",,边缘锋利，犹如刀剑。
ItemInfo_祝融,"The fan bone needs to be forged in a big fire for forty-nine days to be cast. When fanning, there is a burst of heat, hence the name Zhurong.",,扇骨需在大火中锻造七七四十九天方可铸成，扇动之时有阵阵热气，故名祝融。
ItemInfo_夸父,"A Folding fan named after the ancient sun-chasing god, a light wave can stir up a wind that obscures the sky.",,以逐日古神为名的折扇，轻轻一挥便可扬起遮天蔽日的风浪。
ItemInfo_青丘,"An otherworldly Folding fan, when fanned, purple smoke drifts, making people lose their minds and souls.",,不似人间的折扇，扇动时紫烟飘散，让人心神迷醉，丢魂失魄。
ItemInfo_短剑,A Short sword that can be used for self-defense.,,一柄短剑，可用来防身。
ItemInfo_匕首,"A slender double-edged Short sword, easy to carry, can be hidden in sleeves or boots.",,细长的双刃短剑，方便携带，可藏于袖、靴。
ItemInfo_峨嵋刺,"Put the ring on the middle finger, use wrist shaking and finger flicking to make it spin.",,将圆环套在中指，运用抖腕和手指拨动，可使其转动。
ItemInfo_短刀,"A type of Short weapon, a sharp single-edged small knife, easy to use.",,短兵器的一种，锋利的单刃小刀，使用方便。
ItemInfo_狼牙匕,"A sharp Dagger, like a Wolf fang, can be used for self-defense.",,锋利的匕首，幢如狼牙，可用来防身。
ItemInfo_点钢刺,A Dagger with a blade that gives off a cold light.,,刃身泛着寒光凛凛的匕首。
ItemInfo_三棱锥,"A short cone with three edges, a stab will cause continuous bleeding.",,有三道棱的短锥，刺中会让人血流不止。
ItemInfo_飞来梭,"This cold weapon moves quickly, its speed is like a shadow.",,此冷兵器出招快在须臾，速度可谓如影随形。
ItemInfo_流云锥,"A Dagger made of solid Black metal, it has a certain weight, the user needs to have a lot of wrist strength.",,实心乌金打造而成的匕首，有一定重量，使用者需腕力非常。
ItemInfo_孤星刺,"The arrow is on the string, a cold star streaks across the sky.",,箭在弦上，寒星划空。
ItemInfo_飞影匕,"The blade is sharp, the moves are unexpected, like a shadow.",,刃身锋利，招数出其不意，似魅如影随形。
ItemInfo_织女梭,"A Machinery shuttle made of Cold iron, the Machinery is exquisite, easy to use.",,寒铁打造而成的机关梭，机关精巧，运用自如。
ItemInfo_残雪刺,"Made of Steel and Black metal, there is a faint chill on the blade.",,精钢与乌金打造而成，刃上有淡淡寒气。
ItemInfo_嘲风,"Named after the third son of the dragon, made of black iron, extremely small in size, the user needs to seek victory in danger.",,以龙三子为名，以玄铁打造，尺寸极小，使用者需在险中求胜。
ItemInfo_精卫,"A magical Dagger hidden in the snow mountain, with a Millipede gold handle and a jade blade, it feels icy to the touch, and can freeze water on contact.",,藏于雪山之中的神奇匕首，千足金为柄，翠玉为刃，触之冰凉入骨，点水成冰。
ItemInfo_睚眦,"Named after the second son of the dragon, made of Meteorite, it hides a fierce aura.",,以龙次子为名，使用天外陨石打造，暗藏凶狠之气。
ItemInfo_狼毫笔,"A very common brush, the brush is strong and suitable for both writing and painting.",,很常见的毛笔，笔力劲挺，宜书宜画。
ItemInfo_羊毫笔,"A brush made from the whiskers or tails of green and yellow sheep, more durable than a Wolf hair pen.",,以青羊、黄羊之须或尾制成的毛笔，比狼毫笔还要耐用。
ItemInfo_猪鬃笔,"A brush made with Pig bristle, the material is hard, and the brush head is scattered.",,以猪鬃为料制成笔头，材质偏硬，笔头呈散型。
ItemInfo_鼠须笔,"A brush made from mouse whiskers, the brush tip is strong and sharp.",,以老鼠胡须制作的毛笔，笔锋挺健尖锐。
ItemInfo_圆锋,"An ancient willow pen holder, with a green glass pendant hanging on it, looks very elegant.",,古柳笔杆，上悬青色琉璃挂坠，看起来十分素雅。
ItemInfo_昌化,"The brush tip is round, the white jade pen holder, with a blue Gem pendant hanging on it.",,笔锋圆润，白玉笔杆，上悬蓝色宝石挂坠。
ItemInfo_佩阿,"The brush tip is round, the glass pen holder, with a purple Gem pendant hanging on it.",,笔锋圆润，琉璃笔杆，上悬紫色宝石挂坠。
ItemInfo_鸡距,"A short-tipped brush made of Cockspur, used to steal the Animal ring door.",,健资鸡距笔，偷撼兽环扉。是短锋毛笔的一种。
ItemInfo_鹿毛笔,"A brush made of Fawn hair and jade, with a gold Coin pendant hanging on it, it is very valuable.",,鹿毛与青玉制成的毛笔，上悬黄金打造的铜钱吊坠，价值不菲。
ItemInfo_龙须,"The Dragon Whisker brush is soft and good at painting, like a dragon flying through the clouds.",,龙须笔力柔和，擅丹青勾勒，如游龙穿云。
ItemInfo_麟角,"The Unicorn Horn brush is strong and good at bold calligraphy, like a unicorn stepping on ruins.",,麟角笔力铿锵，擅豪迈书法，似麒麟踏墟。
ItemInfo_太虚,"The characters written with it are like flowing clouds and water. When combined with special ink, they disappear in light and reappear in fire.",,所书之字似行云流水，配合特殊墨汁，遇光则消，遇火复现。
ItemInfo_玄黄,Mysterious Yellow is the color of heaven and earth. The finished product is always top-notch.,,"夫玄黄者,是为天玄而地黄。勾绘成品皆为上上乘。"
ItemInfo_洪荒,"Whether it's writing or painting, it always has the Origin momentum. The calligraphy is like iron and silver, and the painting is lifelike.",,开笔无论字画，皆具混沌之势。书法铁画银钩，丹青传神阿堵。
ItemInfo_梧桐琴,A wutong wood zither symbolizing noble character.,,象征着高洁品格的梧桐木琴。
ItemInfo_玉瑶琴,"A jade zither made of ebony, smooth and cool to the touch, with a crisp and pleasant sound.",,黑檀玉打造而成的瑶琴，通体光滑，触感清凉，琴音清脆动听。
ItemInfo_响泉琴,A zither made in imitation of the ancient zither made by Li Qian Gong of the previous dynasty.,,按照前朝李汧公所造古琴仿造而来的琴。
ItemInfo_百纳琴,"A zither made in imitation of the ancient zither made by Li Qian Gong of the previous dynasty, made of small pieces of wood glued together, hence the name Assimilator.",,按照前朝李汧公所造古琴仿造而来的琴，小木块拼接胶粘而成，故名百纳琴。
ItemInfo_七弦,A Seven Strings ancient zither that is seven feet and two inches long.,,长七尺二寸的七弦古琴。
