key,original,translation,context
M20300-66_option1_2,Casually flex your arm muscles.<color=#097a76>(Strength reaches 8)</color>,,有意无意的露出手臂的肌肉。<color=#097a76>（臂力达到8)</color>
M20300-66_option1_3,Stare at the performer with a malevolent look.<color=#097a76>(Benevolence less than -50)</color>,,用不善的眼神盯着卖艺男子。<color=#097a76>（仁德不足-50）</color>
M20300-66_option1_4,Come back later.,,稍后再来。
M20300-67_option1_1,Three plays of Peony Pavilion and Lv Dongbin.,,三戏牡丹吕洞宾。
M20300-67_option1_2,"Time is money, and it's hard to buy.",,寸金难买寸光阴。
M20300-67_option1_3,Money can't buy happiness.,,有钱难买爷高兴。
M20300-67_option1_4,"Flowers have fragrance, moon has shade.",,花有清香月有阴。
M20300-68_name,Underground Arena,,斗技场
M20300-68_overview1,Today is the opening day of the Underground Arena in Lin'an City.,,今天是霖安城地下斗技场开放的日子。
M20300-68_overview2,The Underground Arena in Lin'an City is not open today.,,霖安城地下斗技场今天不开放。
M20300-68_option1_1,Please repeat that.,,请再讲一遍。
M20300-68_option1_2,Understood.,,已经知晓了。
M20300-68_option2_1,Sign up for the Underground Arena.<color=#097a76>(500 Wen)</color>,,报名参加斗技场。<color=#097a76>（500文）</color>
M20300-68_option2_2,Let me think about it.,,再考虑考虑。
M20200-11_option1_1,Please repeat that.,,请再讲一遍。
M20200-11_option1_2,Understood.,,已经知晓了。
M20200-11_option2_1,"Participate in the ""Yellow"" level Arena.<color=#097a76>(500 Wen)</color>",,参加“黄”阶擂台。<color=#097a76>（500文）</color>
M20200-11_option2_2,"Participate in the ""Mysterious"" level Arena.<color=#097a76>(2000 Wen)</color>",,参加“玄”阶擂台。<color=#097a76>（2000文）</color>
M20200-11_option2_3,"Participate in the ""Earth"" level Arena.<color=#097a76>(10 Guan)</color>",,参加“地”阶擂台。<color=#097a76>（10贯）</color>
M20200-11_option2_4,"Participate in the ""Heaven"" level Arena.<color=#097a76>(30 Guan)</color>",,参加“天”阶擂台。<color=#097a76>（30贯）</color>
M20200-11_option2_5,Let me think about it.,,再考虑考虑。
M20209-0_option1_1,Introduce yourself again!,,再次报上姓名！
M20209-0_option1_2,Turn around and run away.,,转身离开。
M20209-1_name,Glittering Artifact Auction,,珠光宝气拍卖会
M20209-1_option1_1,Please repeat that.,,请再讲一遍。
M20209-1_option1_2,Understood.,,已经知晓了。
M20209-1_option2_1,Participate in the auction.<color=#097a76>(At least 1 shichen)</color>,,参加拍卖会。<color=#097a76>（至少1个时辰）</color>
M20209-1_option2_2,Let me think about it.,,再考虑考虑。
M20209-1_overview1,The Glittering Artifact Auction auction in Daliang City is open today.,,大梁城珠光宝气楼拍卖会今日开启。
M20209-1_overview2,The Glittering Artifact Auction auction in Daliang City is not open today.,,大梁城珠光宝气楼拍卖会未开启。
M20209-1_overview3,"Due to the Treasure Competition, the auction is closed today.",,因举办竞宝大会，本日拍卖会关闭。
M1000-1_name,A hundred days deadline,,百日之期
M1000-1_overview1,"<color=#c44b0e>A major event will occur in 100 days</color>, you need to improve your strength before then to change the course of events.",,<color=#c44b0e>江湖100天</color>时会有大事发生，在此之前你需努力提升实力，才能力挽狂澜。
M1000-1-1_option1_1,I wonder which sects I can join.,,不知道能加入哪些门派。
M1000-1-1_option1_2,Not planning to live under someone else's roof.,,不打算寄人篱下。
M1000-1-2_option1_1,Unsure how to invite companions.,,不知如何能邀请伙伴。
M1000-1-2_option1_2,Just want to wander the world alone.,,只想一个人游历江湖。
M1000-1-5_name,Jianghu Conqueror,,武林霸主
M1000-1-5_overview1,"Head to the Ritual Platform, using thunderous methods to deter many sects.",,前往封禅台，施展雷霆手段威慑众多门派。
M1000-1-5_option1_1,"Though millions of people, I go forward! <color=#c44b0e>(Specific battle, only the protagonist fights)</color>",,虽千万人吾往矣！<color=#c44b0e>（特定战斗，仅主角出战）</color>
M1000-1-5_option1_2,Not ready yet.,,还未准备好。
M1000-1-5_option2_1,Achieve the <color=#c44b0e>Jianghu Conqueror</color> ending. <color=#0574a8>(Game over)</color>,,达成<color=#c44b0e>武林霸主</color>结局。<color=#0574a8>（游戏结束）</color>
M1000-1-5_option2_2,Continue to travel in Jianghu.,,继续游历江湖。
M1000-1-5_NPCname1,Everyone,,所有人
M1000-2_NPCname1,A middle-aged man who is not frivolous,,不苟言笑的中年人
M1000-2_NPCname2,A messenger from Duke Kang's manor,,康王府使者
M1000-2_option1_1,"I'll take this Hero Card, please send my regards to Duke Kang.",,这英雄帖我收下了，替我向康王殿下问好。
M1000-2_option1_2,"There's no such thing as a free lunch, I won't take this post!",,没有天上掉馅饼的好事，这贴我不收！
M1000-3_NPCname1,A graceful woman,,风姿绰约的女子
M1000-3_overview1,"The Glittering Artifact Auction in Daliang City is about to hold a <color=#c44b0e>treasure auction</color>, don't miss it after the deadline.",,大梁城的珠光宝气楼即将召开<color=#c44b0e>竞宝大会</color>，逾期不候，可不要错过了时辰。
B1000-11_name,Seven-day Heartbreak,,七日断肠
B1000-11_overview1,Find someone from the Jiuli tribe in Lin'an City to request a way to unlock the Seven-day Heartbreak Gu.,,在霖安城内找到来自九黎部族的人请教解开七日断肠蛊的方法。
B1000-11_overview2,Find a way to remove the poison of the Seven-day Heartbreak Gu.,,想办法解除七日断肠蛊的毒。
M1103-1_option1_1,"It's just a jar, just smash it.",,不过是个缸，打碎它就是了。
M1103-1_option1_2,"Look closely, there seems to be Machinery on this jar.<color=#097a76>(Machinery level 1 Beginner)</color>",,仔细看，这缸上好像有机关。<color=#097a76>（机关达到1级初窥门径）</color>
M1103-1_option1_3,Think of other ways.,,再去想其他办法。
M20100-12-1_option1_1,Place the Soft cushion here. <color=#097a76>(1 Soft cushion)</color>,,将软垫放在此处。<color=#097a76>（软垫1个）</color>
M20100-12-1_option1_2,Let me think about it.,,再考虑考虑。
M20100-12-2_option1_1,"Prepare to kowtow! <color=#c44b0e>(The ground here is hard, don't try unless you have a hard head)</color>",,准备磕头！<color=#c44b0e>（此处地硬，若非头铁请勿尝试）</color>
M20100-12-2_option2_1,Continue to kowtow!,,继续磕头！
M20100-12-2_option2_2,End it here. <color=#c44b0e>(All previous efforts will be abandoned)</color>,,到此结束。<color=#c44b0e>（前功尽弃）</color>
M20100-12-3_option1_1,Prepare to kowtow!,,准备磕头！
M20100-12-4_option1_1,"Pray for the people of Chuxiang City. <color=#097a76>(Stamina 1, 1 quarter of an hour)</color>",,为楚襄城的百姓祈福。<color=#097a76>（体力1、1刻）</color>
M20100-12-4_option1_2,Run away when there's nothing to do.,,无事离开。
Role4-2_name,The Sorrow of Chuxiang,,楚襄之殇
Role4-2_overview1,"The iron hooves of the Yan Kingdom are already at the gates of Chuxiang City, trapping Chuxiang City in a siege.",,燕国铁蹄已兵临楚襄城下，以合围之势困住楚襄城。
Role4-2_overview2,"The Yan Kingdom launched a fierce attack, the soldiers and civilians of Chuxiang City resisted together, if nothing unexpected happens, they can hold out for at most ten days.",,燕国发起猛攻，楚襄城军民齐心抵抗，不出意外的话，最多坚守十天。
Role4-2_overview3,"The situation in Chuxiang City is already precarious, the city is about to fall!",,楚襄城形势已经危如累卵，城破只在旦夕之间！
Role4-3_option1_1,Intervene! <color=#c44b0e>(Start the battle directly)</color>,,出面制止！<color=#c44b0e>（直接开战）</color>
Role4-3_option1_2,"Forget it, don't startle the snake in the grass.",,算了，不要打草惊蛇。
Role4-4_option1_1,"Okay, I'll escort you to Chuxiang City.",,好，我就护送你们到楚襄城。
Role4-4_option1_2,"I can't even protect myself now, good luck to us all.",,如今我也自身难保，我们各自好运吧。
Role4-4_name,Escort,,护送
Role4-4_overview1,Find the middle-aged man and his family in the village to the east of Chuxiang City.,,去楚襄城外的东边村落找到中年汉子一家人。
Role4-4_overview2,Escort the middle-aged man's family from outside Chuxiang City to Chuxiang City.,,护送楚襄城外的中年汉子的一家前往楚襄城。
Role4-5_name,Yan Yun Soul Arrest,,燕云拘魂
Role4-5_overview1,<color=#c44b0e>Kill Lü Wenhuan within three days</color> to get the antidote for the Soul Arrest Pill.,,<color=#c44b0e>三天内杀死吕文桓</color>以换取拘魂丹的解药。
Role4-5_option1_1,Give your real name.,,报上真名。
Role4-5_option1_2,Make up an identity.,,编造一个身份。
Role4-5_option1_3,Turn around and run away.,,转身离开。
Role4-5_option2_1,"Wanyan Wuzhu, I'm here to assassinate you! <color=#c44b0e>(Start the battle directly)</color>",,完颜乌珠，我就是来行刺你的！<color=#c44b0e>（直接开战）</color>
Role4-5_option2_2,"I've long admired the Marshal, I beg you to take me in.",,我向往元帅已久，恳请元帅收留。
Role4-5_option2_3,"Just passing by, taking a casual stroll.",,闲来无事，随便逛逛。
Role4-5_option3_1,Take the Pill.,,服下丹药。
Role4-5_option3_2,Refuse to take the Pill.,,拒绝服用丹药。
Role4-5_option4_1,"This person can't be trusted, to avoid future troubles, kill Wanyan Wuzhu.",,此人不可信，以免后患，杀掉完颜乌珠。
Role4-5_option4_2,"If he can keep his word, it wouldn't hurt to let him off the hook.",,若他能说到做到，放他一马也未尝不可。
Role4-5_option5_1,"Marshal, I have killed Lü Wenhuan.",,报告元帅，属下已手刃吕文桓。
Role4-5_option5_2,I'm here to take your life!<color=#c44b0e>(Start the battle immediately)</color>,,我是来取你狗命的！<color=#c44b0e>（直接开战）</color>
Role4-5_option5_3,"Not yet, Marshal, please wait a bit longer.",,还没有，元帅你再等等。
Role4-6_name,Great Hero,,大英雄
Role4-6_overview1,Deliver the news of the Yan army's retreat to Chuxiang City.,,把燕军已退的消息带到楚襄城。
Role4-7_option1_1,Assist the side of Chuxiang City.<color=#c44b0e>(Start the battle immediately)</color>,,援助楚襄城一方。<color=#c44b0e>（直接开战）</color>
Role4-7_option1_2,Assist the side of Yan Yun Iron Army.<color=#c44b0e>(Start the battle immediately)</color>,,援助燕云铁军一方。<color=#c44b0e>（直接开战）</color>
Role4-9_option1_1,Burn their food and grass!<color=#097a76>(Burning torch1)</color>,,烧了他们的粮草！<color=#097a76>（点燃的火把1把）</color>
Role4-9_option1_2,Wait a bit longer.,,再等等。
Role4-11_option1_1,Propose to attack Chuxiang City.<color=#c44b0e>(Start the battle immediately)</color>,,提议进攻楚襄城。<color=#c44b0e>（直接开战）</color>
Role4-11_option1_2,"Wanyan Wuzhu, today is your day of death!<color=#c44b0e>(Start the battle immediately)</color>",,完颜乌珠，今天就是你的死期！<color=#c44b0e>（直接开战）</color>
Role4-11_option1_3,Pay respects to the Marshal.,,向元帅请安。
Role5-1_option1_1,I trust you!,,我相信你！
Role5-1_option1_2,I don't trust you.,,不相信你。
Role5-1_option2_1,I am willing to serve the Marshal!<color=#0574a8>(Join the Yan Yun Iron Army)</color>,,愿为元帅效犬马之劳！<color=#0574a8>（加入燕云铁军）</color>
Role5-1_option2_2,I'd rather die than submit!,,誓死不从！
Role5-2_name,Yan Yun Secret Letter,,燕云密信
Role5-2_overview1,Deliver the secret letter to <color=#c44b0e>Lü Wenhuan at the General's mansion in Chuxiang City</color>.,,把密信交到<color=#c44b0e>楚襄城将军府的吕文桓</color>手中。
Role5-2_overview2,Report the news to Wanyan Wuzhu.,,向完颜乌珠汇报消息。
Role5-3_name,Train Soldiers,,练兵
Role5-3_overview,Find the <color=#c44b0e>Training Officer</color> in the camp and ask for his cooperation in training the soldiers.,,在大营中找到<color=#c44b0e>训练官</color>，要其配合训练士兵。
Role5-3_option1_1,Let's have another match!<color=#097a76>(Specific Battle)</color>,,再比试一场！<color=#097a76>（特定战斗）</color>
Role5-3_option1_2,Not ready yet.,,还没准备好。
Role5-3-1_option1_1,"Train the soldiers of Yan.<color=#097a76>(2 Ke, Stamina10, Specific Battle)</color>",,训练燕国士兵。<color=#097a76>（2刻，体力10，特定战斗）</color>
Role5-3-1_option1_2,"Train the centurions of Yan.<color=#097a76>(2 Ke, Stamina10, Specific Battle)</color>",,训练燕国百夫长。<color=#097a76>（2刻，体力10，特定战斗）</color>
Role5-3-1_option1_3,"Train the commanders of Yan.<color=#097a76>(2 Ke, Stamina10, Specific Battle)</color>",,训练燕国千夫长。<color=#097a76>（2刻，体力10，特定战斗）</color>
Role5-3-1_option1_4,Not ready yet.,,还没准备好。
Role5-4_name,Scout the Armory,,刺探武备库
Role5-4_overview1,"Go to Chuxiang City, infiltrate the Armory camp, and investigate the situation of food, weapons, and war horses.",,前往楚襄城，潜入武备库营地，调查粮草、军械、战马情况。
Role5-4_overview2,Return to the Palace Camp and report to the Marshal.,,返回行辕大营向元帅汇报。
Role5-6_name,Heavenly Punishment to the General's Mansion,,天谴将军府
Role5-6_overview1,Go to Chuxiang City and assassinate <color=#c44b0e>Lü Wenhuan</color>.,,前往楚襄城，刺杀<color=#c44b0e>吕文桓</color>。
Role5-7_name,Ye Family Defense Map,,叶家布防图
Role5-7_overview1,Enter the Ye Family Battalion camp and find the <color=#c44b0e>Ye Family Battalion military map</color>.,,进入叶家军大营寻找<color=#c44b0e>叶家军布防图</color>。
Role5-7_overview2,"Eliminate the elite army, victorious army, and white-stepping army indicated on the defense map.",,消灭布防图上所示的选锋军、胜捷军、踏白军。
Role5-7_option1_1,Infiltrate the camp and start the battle!<color=#c44b0e>(Specific Battle)</color>,,潜入营中开战！<color=#c44b0e>（特定战斗）</color>
Role5-7_option1_2,Attack head-on!<color=#c44b0e>(Specific Battle)</color>,,正面攻打！<color=#c44b0e>（特定战斗）</color>
Role5-7_option1_3,Not ready yet.,,还没准备好。
Role5-7_option1_4,Avoid stirring up trouble.,,不要招惹是非。
Role5-8_name,Eliminate the Ye Family Battalion,,剿灭叶家军
Role5-8_overview1,Eliminate the <color=#c44b0e>Ye Family Battalion</color>.,,剿灭<color=#c44b0e>叶家军</color>。
